time,open,high,low,close,volume
2025-12-30 08:00:00,4377.620000,4378.450000,4359.650000,4364.700000,18709.000000
2025-12-30 09:00:00,4364.710000,4383.330000,4359.340000,4372.310000,15894.000000
2025-12-30 10:00:00,4372.380000,4373.810000,4350.130000,4364.890000,14398.000000
2025-12-30 11:00:00,4364.900000,4376.600000,4364.140000,4371.880000,14483.000000
2025-12-30 12:00:00,4371.820000,4391.520000,4367.480000,4384.630000,14862.000000
2025-12-30 13:00:00,4385.260000,4390.150000,4381.010000,4384.330000,12721.000000
2025-12-30 14:00:00,4384.290000,4402.550000,4383.410000,4400.980000,15975.000000
2025-12-30 15:00:00,4400.990000,4404.340000,4376.050000,4388.210000,23088.000000
2025-12-30 16:00:00,4388.230000,4392.000000,4355.650000,4366.100000,24724.000000
2025-12-30 17:00:00,4365.640000,4377.460000,4359.330000,4364.910000,23343.000000
2025-12-30 18:00:00,4365.110000,4379.670000,4354.640000,4377.550000,22302.000000
2025-12-30 19:00:00,4377.640000,4381.570000,4364.250000,4370.170000,16647.000000
2025-12-30 20:00:00,4370.190000,4378.470000,4362.460000,4364.560000,16904.000000
2025-12-30 21:00:00,4364.590000,4367.840000,4337.270000,4348.400000,15445.000000
2025-12-30 22:00:00,4348.410000,4355.410000,4337.650000,4341.380000,16861.000000
2025-12-30 23:00:00,4341.420000,4350.200000,4334.510000,4338.480000,7514.000000
2025-12-31 01:00:00,4340.650000,4346.170000,4328.680000,4338.920000,9670.000000
2025-12-31 02:00:00,4338.890000,4346.360000,4332.490000,4342.080000,11559.000000
2025-12-31 03:00:00,4342.110000,4373.180000,4336.520000,4365.930000,22318.000000
2025-12-31 04:00:00,4365.950000,4371.070000,4346.140000,4348.650000,19305.000000
2025-12-31 05:00:00,4348.670000,4359.650000,4340.710000,4348.260000,20794.000000
2025-12-31 06:00:00,4348.320000,4351.140000,4330.720000,4332.920000,15279.000000
2025-12-31 07:00:00,4332.860000,4333.260000,4329.270000,4332.820000,1189.000000
2025-12-31 08:00:00,4285.590000,4328.760000,4274.150000,4328.010000,19725.000000
2025-12-31 09:00:00,4328.060000,4334.850000,4323.610000,4330.890000,13865.000000
2025-12-31 10:00:00,4331.220000,4332.640000,4303.150000,4307.350000,13623.000000
2025-12-31 11:00:00,4307.570000,4337.200000,4307.080000,4325.540000,14922.000000
2025-12-31 12:00:00,4325.520000,4331.150000,4303.760000,4306.320000,12558.000000
